L2_orth,L2_ipa,L2_gloss,L2_etym
অৗছকৗ,,today,
আংঠা,,"charcoal, cinder coal",
আত,,eight,
আথাৰো,,eighteen,
আহিবৗ,,to come,
আৰেক,,another,
ইংৰেজি,,English language,
উন্নিশ,,nineteen,
এক,,one,
এগাৰ,,eleven,
কত,,(interrogative) how much,
কয়ৰা,,(interrogative) how many,
কাদং,,mud,
কান,,ear,
কি,,(interrogative) what,
কিনিবৗ,,to buy,
কুমায়,,(interrogative) where,
কেনে,,(interrogative) why,
কৗই,,(interrogative) who,
খাবৗ,,to eat,
খুপ,,very,
গাও,,village,
গুলুংগুলুং,,smoky,
চল্খা,,a long thread,
চা,,tea,
চান,,moon,
চালাকচালাক,,lightning,
চুদ্দো,,twenty,
চুর্খা,,(weaving) a spinning wheel,
চুলিশ,,forty,
চৗল,,uncooked rice,
চৗৰ,,four,
ছয়,,six,
জুথৰ,,(weaving) a spinning wheel,
তই,,you (singular),
তগে,,dative of তই (tôi),
তলা,,"genitive of তই (tôi)
তলা কি নাম
Tôla ki nam?
What is your name?",
তাত,,handloom,
তামা,,copper,
তিন,,three,
তিৰিশ,,thirty,
তেল,,oil,
তেৰ,,thirteen,
দশ,,ten,
দাদু,,ringworm,
দিবৗ,,to give,
দুই,,two,
দুলদুলি,,"quicksand, shifting ground",
নয়,,nine,
নাম,,name,
-নি,,"locative case marker
বুড়িনি
burini
to/at the old lady",
নিবৗ,,to take,
পঞ্চাশ,,fifty,
পন্দ্র,,fifteen,
পাচ,,five,
পানি,,water,
পানিতেস,,thirst,
পুইলৗ,,first,
ফল,,fruit,
বই,,book,
বছৰ,,year,
বাজাৰ,,market,
বাৰো,,twelve,
বিশ,,twenty,
বুথি,,to roll,
বেও,,weaving tool,
ব্য়াং,,frog,
বৱা,,"weaving net, a string net covered with plastic used",
ভাত,,cooked rice,
-ভায়,,"allative case marker
বুড়িভায়
buribhay
to the old lady",
ভালা,,good,
মই,,I (singular),
মগে,,dative of মই (môi),
মাখু,,(weaving) shuttle,
মেক,,rain,
যায়,,to go,
লাগিবৗ,,to start,
লুহা,,iron,
-লৗ,,"genitive case marker
বুড়িলৗ
burilâ
of the old lady",
শ,,hundred,
শব্দজড়,,(grammar) phrase,
সতৰ,,seventeen,
সাট,,sixty,
সাত,,seven,
সুতু,,small,
সুল,,sixteen,
হাজাৰ,,thousand,
হাপ,,snake,
হিকিবৗ,,to learn,
-ৰৗ,,"the definite marker
বুড়িৰৗ
burirâ
the old lady",
-ৰৗগে,,"dative case marker
বুড়িৰৗগে
burirâge
to the old lady",
